"file.id"	"mean.entropy"	"mean.productivity"	"mean.Simpsons.D"	"mean.Yules.K"	"mean.Sichels.S"	"mean.Honores.H"	"p.range"	"p.entropy"	"p.std"	"i.abs.range"	"i.abs.mean"	"i.abs.std"	"i.mode"	"i.entropy"	"d.range"	"d.median"	"d.mode"	"d.entropy"	"d.eq.trans"	"d.half.trans"	"d.dotted.trans"	"len"	"glob.duration"	"note.dens"	"tonalness"	"tonal.clarity"	"tonal.spike"	"int.cont.grad.mean"	"int.cont.grad.std"	"int.cont.dir.change"	"step.cont.glob.var"	"step.cont.glob.dir"	"step.cont.loc.var"	"mode"	"h.contour"	"int.cont.glob.dir"	"int.contour.class"
"Berkowitz48"	0.738969282159321	0.146878306878307	0.0461161540180854	416.218051006411	0.583682983682984	289.329848602883	9	0.544110992867494	2.58528762833309	7	2	1.4368424162142	6	0.474577831022138	1.25	2	2	0.398169927661899	0.28125	0.3125	0.1875	33	19.5	1.69230769230769	0.871757696111524	1.2787658994438	0.195235199388922	1.84615384615385	2.7101533667816	0.833333333333333	2.71106444378653	-0.0281943882716491	0.876712328767123	"major"	"convex"	"-1"	"dcbc"
"Berkowitz49"	0.888481584071919	0.71843137254902	0.040406162464986	379.546328335256	0.103030303030303	176.147867176303	14	0.679576788615641	4.19342286463426	1	1.77777777777778	0.427792631946499	4	0.390003391939037	0.75	1	1	0.296620199620952	0.5	0.388888888888889	0	19	7	2.71428571428571	0.902959201525467	1.25317193571954	0.21348557047821	0	0	0	4.48454134902457	-0.120904507189046	0.507936507936508	"major"	"convex"	"0"	"cccc"
"Berkowitz5"	0.814829154161521	0.570595238095238	0.0364891678668768	303.162792894936	0.0887179487179487	203.524929533659	9	0.540538640035182	2.51058365784339	2	1.71428571428571	0.560611910581388	5	0.423588085053772	1.5	2	1	0.238997648253084	0.571428571428571	0.333333333333333	0	22	14	1.57142857142857	0.815512508536736	1.29553887441701	0.193486787765829	0.571428571428571	0.579423346844175	1	2.7189809015249	-0.110367172039536	0.571428571428571	"major"	"convex"	"-1"	"cccc"
"Berkowitz50"	0.935350939804084	0.799206349206349	0.0199102204984558	187.460632401109	0.0803196803196803	173.458522718997	12	0.572135469357254	3.36350381220787	11	3.15789473684211	2.91095932821575	7	0.678855981957024	1.25	2	2	0.450137841176724	0.315789473684211	0.368421052631579	0.105263157894737	20	10.5	1.9047619047619	0.941388159381671	1.45327089174553	0.230652519326656	3.61904761904762	5.07949623991219	0.6	3.48252899378086	-0.24634771973606	0.967741935483871	"major"	"convex"	"1"	"decb"
"Berkowitz51"	0.820321179408658	0.507011888367387	0.0330704888058502	290.023024017311	0.212014652014652	229.605500397148	12	0.554946553015224	3.32218991221271	6	3.14285714285714	2.1380899352994	6	0.636088792913252	0.25	1	1	0.104653423782781	0.821428571428571	0.178571428571429	0	29	7.5	3.86666666666667	0.918673817382656	1.48264786185055	0.215838745839621	0	0	0	3.18587532513461	0.253142910094096	1.3968253968254	"major"	"convex"	"0"	"cccc"
"Berkowitz52"	0.940707008928282	0.815555555555556	0.0162985896112831	154.691358024691	0.0431818181818182	187.244043752773	16	0.589588978357449	3.62259415416592	12	3.39130434782609	3.21557474623381	9	0.695781441398216	1.25	2	2	0.376739060868329	0.521739130434783	0.304347826086957	0.0434782608695652	24	10.5	2.28571428571429	0.751296450935679	1.15955507828589	0.210185011922268	5.16402116402116	7.95670405508779	0.875	3.51640147950705	0.0700652695130794	1.23809523809524	"major"	"convex"	"1"	"dcab"
"Berkowitz53"	0.913129450479477	0.732380952380952	0.0168451321540566	154.416099773243	0.129824561403509	213.252175862449	13	0.60037702726515	3.23289543648195	5	2.12903225806452	1.31001108096766	3	0.670000362897354	0.75	1	1	0.293296517436781	0.580645161290323	0.258064516129032	0.0645161290322581	32	11.5	2.78260869565217	0.880166213664423	1.19310166618783	0.178987070286514	1.67719298245614	2.88696700389912	0.5	3.4141612696446	-0.397678170141379	1.11864406779661	"major"	"descending"	"-1"	"accc"
"Berkowitz54"	0.695720772135968	0.232974813205228	0.0374129779595581	336.330035719391	0.206729323308271	317.373249664617	16	0.650457375257173	3.7448310520857	9	1.39622641509434	1.54844366830189	6	0.553929809144148	0.75	1	1	0.145123516497103	0.849056603773585	0.0754716981132075	0.0377358490566038	54	15	3.6	0.856426659473675	1.01032022057349	0.181422994846328	1.36740740740741	2.7878404151826	0.333333333333333	4.29920166084762	-0.455685926287978	1.17460317460317	"major"	"descending"	"-1"	"cccc"
"Berkowitz55"	0.731654097217982	0.289444444444444	0.0318504077319682	266.512306311413	0.38180349062702	283.722071356175	12	0.599291907335551	2.98328677803526	2	1.79487179487179	0.469012803073321	5	0.422940576832481	0.75	1	1	0.313343125857784	0.666666666666667	0.179487179487179	0.0512820512820513	40	15	2.66666666666667	0.814093556194588	1.06632667071067	0.158579493736415	1.04727272727273	1.90046526936371	1	3.26355536965342	-0.0156734164546503	1.11111111111111	"major"	"concave"	"-1"	"ccce"
"Berkowitz56"	0.874036691217939	0.631803827751196	0.0297980557454242	278.565830109201	0.126862745098039	219.690847918356	12	0.605513383635785	3.11571371561508	3	1.92592592592593	0.675159578055778	1	0.480420574407384	1.25	1	1	0.349390667261352	0.333333333333333	0.407407407407407	0.111111111111111	28	10.5	2.66666666666667	0.926727406379416	1.25287470841392	0.195169004623374	0.993710691823899	2.15579667852918	0.5	3.63640568799517	-0.336142876452905	0.88135593220339	"major"	"convex"	"-1"	"ccca"
